User Name,Tweet,Tweet Time,RTs count,Likes count,id,Sentiment Score
VT-Yankee Collector,@ExamineBaseball Or ... is the S&amp;P irrelevant when examining the health of the economy for the entire nation?,2020-05-08 16:06:31,0,1,1258790392474017792,0.0
🇺🇸🌊Proud🦄-🌻 #RidinWithBiden 🌻-Dem🆘🌊🇺🇸,BREAKING: U.S. economy shed record 20.5 million jobs last month as unemployment rate soars to 14.7 percent https://t.co/vbjvZ5nynp,2020-05-08 16:06:30,2,1,1258790389630136320,-0.4404
Jeb Handwerger,@WalesTucker I know it sucks.  They need nyse listing or adr!,2020-05-08 16:06:30,0,1,1258790387851972608,-0.4199
Dave Nichols,@tedcruz Agree with 1 more payment to help stimulate the restaurant economy and let folks buy something other than… https://t.co/s5five9NBG,2020-05-08 16:06:28,0,0,1258790379660488706,0.7479
Hispanic Contractors of Colorado (HCC),You don't want to miss this! Sign up for our upcoming webinars Insurance After COVID-19 with Alex Frazier. We have… https://t.co/82Jo7DOIp6,2020-05-08 16:06:27,0,1,1258790378125352960,0.1316
Thomask,"This is one of Trump’s biggest and most insulting lies yet https://t.co/LbXgZ8g2iX
""The claim is that, having once… https://t.co/78kwcNzAbx",2020-05-08 16:06:25,0,0,1258790366779600896,-0.763
Chetan Chawla,“some people have this absurd view that the economy is a magic horn of plenty..if someone has more stuff it’s becau… https://t.co/kUQgwcMlVX,2020-05-08 16:06:24,0,0,1258790361373294592,0.0
M.Schnit,"@thomaskaine5 Stocks and the stock market do not equal economy, the market has only gained back about half of its l… https://t.co/HMh86g1MrQ",2020-05-08 16:06:22,0,0,1258790355178307585,0.3818
Luc Hatlestad,"""The White House has had two months and nearly unlimited resources to develop a plan for rescuing the economy, and… https://t.co/nnFpCOMjVv",2020-05-08 16:06:22,0,0,1258790355018764288,0.0
Xrayman,@DJturdferguson @Trumpid19 @DeAnna4Congress It's not my fault your reading comprehension isn't good enough to do mo… https://t.co/t7WQCtV2LM,2020-05-08 16:06:22,0,0,1258790353043406849,-0.0382
Robert Reich,"""Reopening the economy"" won't get jobs back because

- many consumers won't go to malls, restaurants, or into plane… https://t.co/OmIkMxiixq",2020-05-08 16:06:21,354,976,1258790350480478208,0.0
Matt Strausbaugh,@TravisAllen02 Guy who liked to blame Obama for everything from the economy to the weather now goes around saying h… https://t.co/kdRXsjhyWL,2020-05-08 16:06:20,0,1,1258790345393025024,0.1027
Wendy,Breaking News: US unemployment rate soars to 14.7 percent as economy loses 20.5 million jobs -hill,2020-05-08 16:06:20,5,7,1258790344600231939,-0.6369
CommercialRE,Commercial landlords (Some Commercial Landlords) offering rent deferrals as economy hit by pandemic https://t.co/kJBwM0w1Pv,2020-05-08 16:06:17,0,0,1258790334211010560,0.0
K. V. Peck✍️@🏡😷,@blakesmustache Please comment on the House Intel when you’ve had a chance to review. Best recourse:… https://t.co/znQrj9oUqx,2020-05-08 16:06:13,0,0,1258790318075502595,0.8176
COVID-19 Heroes,"The U.S. April #unemployment rate reached 14.7 percent, by far the worst since the Great Depression, with over 30 m… https://t.co/5jyz9wKgm1",2020-05-08 16:06:13,0,0,1258790316183699457,-0.7351
Darkly Dangerous,@Schimmy19 I know people who've had it...and they recovered without issue. It's no deadlier than the flu. And we do… https://t.co/osIQS3LVSw,2020-05-08 16:06:12,0,0,1258790313881145344,-0.1808
Jaime Jim Hernandez,@against_ab5 @LorenaSGonzalez @Gailrgordon @f__a__r__o @MattBroad15 @savoryexposure This is a fair response. The sa… https://t.co/mYQykM4CNV,2020-05-08 16:06:12,0,0,1258790313432211457,0.3182
MAXM,@sdCincy @WalshFreedom @AshaRangappa_ At least the Representative Republic will and also the economy.,2020-05-08 16:06:12,0,0,1258790311142330368,0.0
David Burn,The value added by arts and culture to the U.S. economy is five times greater than the value from the agricultural… https://t.co/0iBkzprgY0,2020-05-08 16:06:11,0,0,1258790310374789120,0.743
Paul Roberts,"Rubicon Project (NYSE: RUBI) Reports In-Line Q1 EPS, Revenues Beat Estimates via @oneQube https://t.co/HfrScIGVzY… https://t.co/sZCKrOCvAG",2020-05-08 16:06:08,0,0,1258790296223199234,0.0
arman walker,"If the economy recovers, stock market pricing will have predictive relevance. If the economy stumbles for a protrac… https://t.co/0vmyuNNWqA",2020-05-08 16:06:06,2,2,1258790289809915905,0.0
The MReport,"The unemployment rate rose to 14.7%, and the housing industry was not immune to the impact. 

See the full story at… https://t.co/NqTEIeVN7k",2020-05-08 16:06:05,0,0,1258790283325640704,-0.5842
Fikra Forum,"""Though there are many global challenges at present, the #USA should recognize the importance of the #KRI in its… https://t.co/emEANuNWks",2020-05-08 16:06:05,0,0,1258790282721624066,0.4215
Patricia Lee,"@AmerIndependent @HonorDecency Learned a lot from Nixon, yet unable to learn a damn thing from South Korean Success… https://t.co/XSwDN649g0",2020-05-08 16:06:03,0,1,1258790274232389633,-0.4019
Jennifer Drudge,"#Manufacturing lost 1.3 million #jobs in April, according to data released by the Bureau of Labor Statistics on Fri… https://t.co/83pWj2rBtL",2020-05-08 16:06:02,0,0,1258790270973313027,-0.3182
Acquiescence,"Fox Business: Stocks surge as reopening economy overpowers record unemployment.
https://t.co/jX9AdWGReD

via @GoogleNews",2020-05-08 16:05:59,0,0,1258790257262129152,-0.4404
Spencer Canova,Im just confused. Did we want the economy to shut down or not. Everybody talking about #trumpdepression. Businesses… https://t.co/q2WvliiKmW,2020-05-08 16:05:58,0,1,1258790253793427457,-0.25
Rene,"@JoeBiden @nowthisnews Isn't it funny that it was Obama's economy before this Corona mess?  Sure, let's go back to… https://t.co/si0ySatqrF",2020-05-08 16:05:57,0,0,1258790251465715713,-0.383
sharon a p,Canada loses record 2 million jobs; temporary layoffs hide extent of damage. https://t.co/0cfP8gGTqW,2020-05-08 16:05:57,0,0,1258790250534653954,-0.7351
Rathnakumar RK,When Economy is a valued more than ethics.. #Covid_19 #economy #ethics https://t.co/Sh7mWGsPsC,2020-05-08 16:05:57,0,0,1258790250425417728,0.4404
EBM,@JoeBiden @nowthisnews It  Is obvious that our wonderful economy was only skin deep.. in a matter of weeks people a… https://t.co/VfnfdzYUF6,2020-05-08 16:05:57,0,0,1258790248181649409,0.5859
Alex Halpern,"This thread really lays out the real reasons behind the drive to ""re-open"" the economy https://t.co/S4WDFCtkBV",2020-05-08 16:05:56,6,10,1258790245165744129,0.0
Janice Jhana Elks🌊🍑,‘This is a slog’: Economist tells CNN that Trump’s predictions of ‘rocket ship’ economy are a fantasy https://t.co/U0QJ0cjU1Z #SmartNews,2020-05-08 16:05:54,1,0,1258790235866935296,0.0
Local News 8,"Teton County, Wyoming has taken steps to reopen its business economy. https://t.co/PUg6pUW2nT",2020-05-08 16:05:53,0,0,1258790235254722561,0.0
Donna M Coles,"https://t.co/3sz9GM3clP
@realDonaldTrump @DonaldJTrumpJr 
Too you only 3 years to crash the Obama economy, but what… https://t.co/zxHj1XJWqN",2020-05-08 16:05:52,0,0,1258790228791263236,-0.2144
April,"#TrumpDepression is the product of Trump squandering MONTHS to prepare and manage COVID19 outbreak, and financial f… https://t.co/yJcdFb3EjK",2020-05-08 16:05:52,1,1,1258790227830808576,0.0
Anthony DiGirolamo,Officially the highest Unemployment Rate in my lifetime. An unprecedented 20.5 million U.S. jobs were shed in April… https://t.co/oy2F0fUHeb,2020-05-08 16:05:49,0,0,1258790217684680711,-0.4404
Jonathan Sokolow,"Some stood strong against the falsely advertised, corporate supported, easy on Dominion, Va Clean Economy Act.… https://t.co/DYOxB5oo6a",2020-05-08 16:05:49,2,16,1258790214610423808,0.8807
Richard J. Belcinski,@OMGno2trump @LochnerWalter I kinda sense that the USA will no longer be the #1 economy in the world after this fia… https://t.co/OEuXBTeUDq,2020-05-08 16:05:48,1,2,1258790211586191360,-0.296
Businessolver,"What are the protocols in place to restart the economy? Well, it depends where you are.  https://t.co/RBvp3x9v52… https://t.co/3dyuw8Ww4k",2020-05-08 16:05:45,0,0,1258790201532522498,0.2732
COVID19 Digest,@eladgil Can you give example of any government that got policy choices right AND avoided economic impact? No escap… https://t.co/ZAcs4bNduw,2020-05-08 16:05:43,0,0,1258790193441710081,-0.5574
Bernie Is On The Ballot in NY!,"*nods sagely* yes, this is a perfectly functioning free market economy with nothing wrong https://t.co/rKxXB21SaK",2020-05-08 16:05:43,2,3,1258790192837787651,0.9145
Brian,"@JoeBiden @nowthisnews I agree with trump great economy !!
Obama admin worst admin in history.",2020-05-08 16:05:43,0,0,1258790189436043265,0.4738
Plutocracy101,@andrewmanners5 This is the fallacy that many don’t seem to avoid. We’re not reaching herd immunity without 2 milli… https://t.co/9X0dQRgEtn,2020-05-08 16:05:42,0,0,1258790187653451778,-0.4199
Ben Denison,@steven_metz @smsaideman @bungdan @CombatCavScout @wardcarroll @RadioFreeTom @Doctrine_Man @realDonaldTrump Correct… https://t.co/1uFTgktkw6,2020-05-08 16:05:42,0,1,1258790187179663361,0.0
Chico State,@JoeBiden @nowthisnews So your economy would have been just fine shutting down the economy for weeks? Sounds like your full of crap?,2020-05-08 16:05:41,0,0,1258790183962587137,0.264
Roy Bliven,"@SenSchumer You are also a forking a-hole, Chucky Cheese Schumer!  You and Nancy Polutey should go back to your hol… https://t.co/Dl7RW9QO9w",2020-05-08 16:05:41,0,0,1258790183035699203,0.0
SBCAG,"“We’ve been starved for transportation funding,” even before COVID-19. https://t.co/SkopFi0vZH",2020-05-08 16:05:40,1,1,1258790180841897986,-0.5574
Tom F. Murphy,"“Any recession, regardless of the cause, hits poor people disproportionately,” says Martin Eichenbaum, a professor… https://t.co/01At6WOGLq",2020-05-08 16:05:40,0,0,1258790177809616898,-0.7096
Noah Campbell,"@Noahpinion No it's not a ""depression"". Those come after financial crises (the outcomes of years of unabated fraud… https://t.co/2B4j1HaVwK",2020-05-08 16:05:38,0,0,1258790170909958146,0.2018
Jasper Jiggs,"@dannykanell Democratic States And Governors are fighting the Reopening of America. Democrats are being defeated, e… https://t.co/Jrxa54w0Mz",2020-05-08 16:05:37,0,0,1258790164765110272,-0.6808
Becky Flowers,@AndrewScheer Cant have an economy if your people are dead...,2020-05-08 16:05:34,1,5,1258790154401017856,-0.6486
lsn44128,"@Michael95996425 @surveysignals @BernieSanders Guess what happens in capitalism?  When one business ""goes away"" ano… https://t.co/djqDVIosj2",2020-05-08 16:05:34,0,0,1258790152719273986,0.0
Pierre Defecto,@SenSchumer U should be advocating getting the economy up and running. You have no desire to let the US economy be… https://t.co/ISA9hmkdJ2,2020-05-08 16:05:33,0,0,1258790149883744257,-0.3089
Former Democrats for Trump 2020,"@BernieSanders You're doing pretty well in this ""rigged economy"" though, aren't you, Bernie?",2020-05-08 16:05:32,0,0,1258790146054295553,0.4215
Werkitdiva,Beautiful Bees! Bees are vital to a healthy environment and healthy economy. ... Bees are perfectly adapted to poll… https://t.co/5pf3LEUAqe,2020-05-08 16:05:30,0,0,1258790135128182784,0.9432
REALDEAL313,@JoeBiden @nowthisnews Or the economy was put on hold due to the Wuhan virus that you and Barry helped fund! You’re… https://t.co/7VfiMcTbFo,2020-05-08 16:05:29,0,1,1258790131726798848,0.0
Shelbinator,We need a sustainable resource-lead economy https://t.co/WL6pT8SHm6,2020-05-08 16:05:29,0,1,1258790130980204545,0.0
Sir Digulflep |||,"@GunsAintRight Wait! So you’re telling me if I fire a shotgun shell, it won’t fire then gun the ammo goes in. What has this economy come to.",2020-05-08 16:05:28,0,0,1258790127662501893,-0.7574
❌ WeThePeople ❌,President Trump on reopening the economy https://t.co/u4aP48rQIq via @YouTube,2020-05-08 16:05:28,0,0,1258790127498932225,0.0
PoliticusUSA,Lindsey Graham believes the President is putting life first as U.S. deaths from Coronavirus continue to mount. The… https://t.co/6eUvq6BxrP,2020-05-08 16:05:27,19,13,1258790122830643201,0.0
Jermaine Richards,2. paint himself as. He’ll try and give sad speech’s for those lost and thank those who gave their lives in his inv… https://t.co/CKTSgKVNYs,2020-05-08 16:05:26,0,0,1258790120305692672,-0.4404
Larry June’s Orange Tree ❄️🍊🦉,@_iHeart_Success @winpreneur @TheBlangk @DeanObeidallah Of course the economy took a hit. We live in a capitalistic… https://t.co/okDlzxfyeu,2020-05-08 16:05:24,0,2,1258790112407797763,0.0
David W Trueman,"As a result, you will understand that:
a) you should be afraid of COVID-19, but,
b) you will have HOPE that a reaso… https://t.co/xMxyjhmFIY",2020-05-08 16:05:24,0,0,1258790109731852289,0.714
Nushin Huq,The coronavirus economy is exposing how easy it is to fall from the middle class into poverty  https://t.co/S53ZjLBOZJ,2020-05-08 16:05:23,0,0,1258790106141536258,-0.3612
Laura,@skierdude60 @ForThePeopal @cydviciousraff @amzieaa @mcuban Trump is doing a great job of tearing it down. Record u… https://t.co/L0V713dnbD,2020-05-08 16:05:22,0,0,1258790104124084227,0.6249
DS News,The impact of COVID-19 has erased all jobs created since the Great Recession. Visit https://t.co/EedG8EJ0Qe to see… https://t.co/nvtHjnEBG3,2020-05-08 16:05:21,0,0,1258790099439009792,0.5106
nick bronson,@DevinNunesLawy7 @RepAdamSchiff I just gave you facts and you wanna call it Obama hatred but yet Obama said it woul… https://t.co/Ls5lykxlfv,2020-05-08 16:05:19,0,0,1258790089905319938,-0.3818
Tony D'Onofrio,"In early March, #USA consumers said they wanted to spend more on fresh food, preventative health care, and savings… https://t.co/5J8084nfaa",2020-05-08 16:05:18,0,0,1258790088617721857,0.6983
Alice Van Stockum,That is absolutely correct! New tort reform laws must be addressed so that small businesses won't lose confidence i… https://t.co/s33De6U9EK,2020-05-08 16:05:18,0,0,1258790088378421248,-0.1867
Patricia Hernandez,leaving my life as a former games journalist to become a full time animal crossing financial/economy reporter https://t.co/gXYCB8UexX,2020-05-08 16:05:17,5,43,1258790084356255744,0.0
Stephen Best,"Notice, none of the principles and values conservatives extol helped prevent the 'perfect storm' of crises we're fi… https://t.co/iSb8l8qpv9",2020-05-08 16:05:17,9,32,1258790082821214214,0.7579
Jeremiah Mosteller,"Barriers to a #SecondChance ""backfire in the best economy but, especially now, we need every hand on deck to rebuil… https://t.co/uD70VF9K1a",2020-05-08 16:05:14,4,5,1258790069978218498,0.7845
Tim Ravey,@TODAYshow People boycotting against wearing a mask are the same who are protesting to re-open faster.   Pick a sid… https://t.co/pdyV5mATe3,2020-05-08 16:05:12,0,0,1258790063145660417,-0.6705
Grand Prairie Chamber,"Together with the City of Grand Prairie, we have launched our “Shop Locally” Campaign. Business are displaying our… https://t.co/czHfOVBssu",2020-05-08 16:05:11,0,0,1258790056002834434,0.5423
Lansing Chamber,"The LRCC is introducing The RELAUNCH Greater Lansing: Economic Rehabilitation Task Force, focused on developing a c… https://t.co/5hdaFYzkNM",2020-05-08 16:05:10,2,3,1258790054903844865,0.6249
DaddyBear-US WTI Trader 🇺🇸 🛢️🌎,"#coronavirus #pandemic
#McDonald’s Workers in #Denmark Pity Us https://t.co/q8bm3VdqMP https://t.co/QwwByehI8S",2020-05-08 16:05:10,0,0,1258790054199275520,-0.296
Shield Funding,The transportation industry is one of our economy's greatest heroes. We would like to help keep these businesses ru… https://t.co/LUv01t4Oeb,2020-05-08 16:05:08,0,0,1258790045022068738,0.9136
Sleepinggypsy,@SenSchumer I read a lot of you saying open the economy but just today another person close to Trump has been diagn… https://t.co/E9SqNA8w2o,2020-05-08 16:05:08,0,0,1258790044158119937,0.0
Linda Lough,"@JStein_WaPo No one wants to work, travel, eat out, or go to a game when the persons around you are possible carrie… https://t.co/JIe5iRQkDA",2020-05-08 16:05:07,0,0,1258790041725394944,-0.296
Rodolphe Ködderitzsch,"#UBI frees up people from short term thinking, incentivizes them to make better choices re. work. Seems like the pe… https://t.co/MgpXMQtb9O",2020-05-08 16:05:07,0,2,1258790041020743682,0.765
"Michael A. Gayed, CFA","The federal reserve moved quickly to stymie the crisis, setting up 9 credit facilities to ease markets. However, ne… https://t.co/ooZInnUE6L",2020-05-08 16:05:07,2,6,1258790040173449222,0.0
Bootstraps,"If a Democrat were president, would the economy be expected to recover so quickly? 

https://t.co/3jp2yFXJUM",2020-05-08 16:05:07,0,0,1258790039129112577,0.0
kathleen delay,@wayne1198 @LauraDalton68 @tedcruz You may be suffering from Windmill Cancer. How many people have left Trump or be… https://t.co/0Ch1GVTb9D,2020-05-08 16:05:04,0,0,1258790027510910976,-0.8176
James Tan MBA Broker/ REALTOR -Bethany Real Estate,U.S. Economy Losses 20.5M Jobs in April https://t.co/Mov9LZ0ylI https://t.co/C04r0yuJM8,2020-05-08 16:05:04,0,0,1258790026453770240,-0.4019
gail reeves,@JoeBiden @nowthisnews If the economy was so great people would have had enough money to cover a couple months wort… https://t.co/FGS9cgMOeo,2020-05-08 16:05:03,0,0,1258790021693349893,0.7384
#WVTM13,"WATCH NOW ON #WVTM13

Alabama Governor Kay Ivey and state health officer share latest update on coronavirus respons… https://t.co/wZZvHV9lwL",2020-05-08 16:05:01,2,0,1258790013409558530,0.296
ThePowersFamily,@michaeljburry And the longer this goes on the more jobs will be gone permanently. There is no light switch to flip… https://t.co/XjW4DGR6F3,2020-05-08 16:05:00,0,0,1258790012495237127,-0.296
Anna James Zeigler,"So I am not going to play games for months. Regardless of how we got here (hello, global pandemic!), if my options… https://t.co/YljA8uULFt",2020-05-08 16:05:00,2,23,1258790011362775042,-0.3244
Mark James,The coronavirus economy is exposing how easy it is to fall from the middle class into poverty https://t.co/dliToKkYQK,2020-05-08 16:04:59,0,0,1258790008258994179,-0.3612
Marek Zee,@GabrielLeete @SWNJim Prior to the #ChineseVirus we had the best nationwide economy/GDP in 20 years and lowest unem… https://t.co/y51XrHimyO,2020-05-08 16:04:59,0,0,1258790005939384320,0.3818
JoAnn Rolle,Check out my latest article: How to help the unemployed in the new economy? https://t.co/bEXxxCrYE4 via @LinkedIn,2020-05-08 16:04:55,0,0,1258789989342760961,0.4019
⚡,If the government doesn't inject the economy with another trillion dollar stimulus package the entire economy will go to shit,2020-05-08 16:04:55,0,1,1258789988927488003,-0.5574
W. W. L. D. ? He'd stay at home.,@mackemdean16 the club is shrinking faster than the UK economy ... 😡,2020-05-08 16:59:29,0,0,1258803723008126976,0.0
rob,@xomputer Same. famous babes keep asking me to go out with them and I say “date? In this economy?”,2020-05-08 16:59:29,0,0,1258803721359802372,0.0
Gustavo Rojas,@teddyfenton1 @benshapiro I agree! The financial economy got a huge boost with both fiscal and monetary policies!,2020-05-08 16:59:28,0,0,1258803719031918593,0.7955
R S I,@bthies_watashi @ShannonBream @The_War_Economy I believe his name was on the fight logs to Epstein Island.,2020-05-08 16:59:27,0,0,1258803715034791942,-0.3818
let's go,@PeterAdamSmith Crash the economy like this pos in Canada is doing.,2020-05-08 16:59:27,0,0,1258803712362983424,-0.0516
Charles Lowry,@DLoesch @ThePlumLineGS What you feel is irrelevant! You are trying to create the illusion that the POTUS has some… https://t.co/fdduWVKx8m,2020-05-08 16:59:26,0,0,1258803707820597249,0.3382
P3t3r K.,"@beardedtongue @bobstewart66 @eaterchicago @chicagobars No, the opposite actually... protect them by establishing s… https://t.co/XLXrGUlRjH",2020-05-08 16:59:25,0,0,1258803703685033985,0.3818
Nick,@Timodc Give him two months to realize the economy isn’t bouncing back like he thought and he can blame democrats f… https://t.co/DqbSItPkWp,2020-05-08 16:59:24,0,0,1258803700677533696,0.0258
StevenThomas,@Bill_Maxwell_ Trump did say some people would have to die in the process of reopening the economy.,2020-05-08 16:59:19,0,0,1258803682298060801,-0.5994
SMAC,"Exactly. Any leader (or bureaucratic toad, as is often the case) who says this is a fool. It’s not “either/or.” The… https://t.co/8toEfbGfsm",2020-05-08 16:59:19,0,0,1258803679299166210,-0.4404
Lynnette R. Warman,Here’s How The Coronavirus Recession Compares To The Great Recession via @forbes https://t.co/qQRFEGpCa0,2020-05-08 16:59:17,0,0,1258803674027098113,-0.128
Steve Guest,"Joe Biden: coronavirus an ""opportunity"" to ""transform"" the economy with socialist Green New Deal https://t.co/VKx27lzhQP",2020-05-08 16:59:17,0,0,1258803673527959552,0.4215
Communitech,“The IEC is about connecting - not just the tech sector - but all companies to the NEW economy” says @YungWu… https://t.co/whdlZiqAZl,2020-05-08 16:59:17,0,0,1258803671502139392,0.0
Rep. Women of Mercer,"""Joe Biden: coronavirus an ""opportunity"" to ""transform"" the economy with socialist Green New Deal… https://t.co/eAa37CSGl6",2020-05-08 16:59:15,0,0,1258803665613344770,0.4215
Brian Rahmer,"A lot of the people who were able to afford housing costs in April couldn't make the same payments in May.

“It's a… https://t.co/UhFNAxbGrc",2020-05-08 16:59:13,0,0,1258803655282753537,0.0
STOPtheMADDNESS,@atrupar @Acosta You got to be kidding Trump didn't life a finger to stop the economy - he only looked for ways to… https://t.co/Q0ozzqmbqx,2020-05-08 16:59:12,0,0,1258803652006866944,-0.2023
michelle ceo,Second surge fear haunts Calif. as it begins reopening https://t.co/FIEekyw3ET,2020-05-08 16:59:12,0,0,1258803651210088453,-0.6369
Michael Turnwall,@benshapiro Or it could be because many companies are getting free money right now. The Fed is propping up the stoc… https://t.co/SsQKihqd2l,2020-05-08 16:59:12,0,0,1258803650295545856,0.5106
Madam Wiser,@JStormogipson Trump is not Jim Jones and this is not Guyana.  Deather Trump freaked out when he learned he wss exp… https://t.co/YqRrRNp9nn,2020-05-08 16:59:12,0,0,1258803649502941185,-0.296
Tucson Flyer,"GOOD FLIGHT DEAL 
***FLIGHTS FOR A LITTLE UNDER $350rt***
TUCSON TO HONG KONG (HKG) VIA PHOENIX (PHX)

STANDARD ECO… https://t.co/FZ2OngpOjX",2020-05-08 16:59:07,0,0,1258803631429746696,0.5622
"Cheryl ""Always Essential"" Gosa Gray","@TiffanyBarbera9 @btat @Wheezy02012502 @SenMikeLee It was a terrible idea. However, since the government only has o… https://t.co/44GdWO1oPy",2020-05-08 16:59:07,0,0,1258803629919797248,-0.4767
ChiTown -79Th -St,How Can The Unemployed Return To Work When 71% Haven't Even Received March Benefits? They Have No Money For Transpo… https://t.co/bCluVK4hjj,2020-05-08 16:59:33,0,0,1258803740292907008,0.1027
Matt O'Brien,"There is no trade-off between the economy and public health.

Sweden has only had voluntary social distancing, whic… https://t.co/eFnCmz4onS",2020-05-08 16:59:32,0,0,1258803736723566595,-0.296
BK,@benshapiro I love when socialism is ok for the economy just as when a little sexual assault is ok for Biden and de… https://t.co/7vja8ewVwV,2020-05-08 16:59:31,0,0,1258803732185116672,0.6222
Randy Blue,@JamesTreakle @scottsantens Consumer Spending Economy SO Send Every Adult $2000 a Month for 6 Months! That Will Boost the Economy 👍$$,2020-05-08 16:59:31,0,0,1258803730306281473,0.4574
🇺🇸 General Flynn Exonerated,@realDonaldTrump Don't kid yourself Trump still has not fired Dr. Fauci while he continues destroying our economy!… https://t.co/3Q3elwRzBJ,2020-05-08 16:59:30,0,0,1258803724622929927,-0.2425
🇺🇸 General Flynn Exonerated,@realDonaldTrump Don't kid yourself Trump still has not fired Dr. Fauci while he continues destroying our economy!… https://t.co/tGG8UXab8q,2020-05-08 16:59:39,0,0,1258803762279452673,-0.2425
Eric Robinson,@benshapiro What about people who were considering risking everything on a new small business now knowing that the… https://t.co/JadX2HOcwF,2020-05-08 16:59:45,0,0,1258803789521289217,-0.3182
Brett Lethbridge,"@Chapl37 @the_moviebob If he did do the things he should've done and he didn't do the things he did do, our economy… https://t.co/ifOr9Tnkwk",2020-05-08 16:59:45,0,0,1258803788971900929,0.0
Randy🌹is voting Green in November,"Nothing to see here, folks, just the country's richest men raking in almost a whole US military budget's worth in w… https://t.co/2ZMKGIPWKR",2020-05-08 16:59:43,0,0,1258803779408850944,0.6486
Matt D,@JoeySalads Now the Libtards are trying to destroy the economy to make Pres Trump look bad....  #LiberalismIsAMentalDisorder,2020-05-08 16:59:46,0,0,1258803793665429509,-0.7906
Gearóid Dubh,"@JKaetz @thehill You've been fed misinformation, and the economy will suffer either way. Re-opening won't fundament… https://t.co/rp71p5rPcg",2020-05-08 16:59:46,0,0,1258803792566353920,-0.7003
Erin Gaede,#Covid_19 has illuminated all the ways we are not isolated but rely on each other as a #community. As #MelindaGates… https://t.co/uuwyDitzn4,2020-05-08 16:59:45,0,0,1258803789835821058,0.1232
🇺🇸 General Flynn Exonerated,@realDonaldTrump Don't kid yourself Trump still has not fired Dr. Fauci while he continues destroying our economy!… https://t.co/dQ2UBfleXD,2020-05-08 16:59:52,0,0,1258803819519098883,-0.2425
foey,"@GovWhitmer Yesterday you co tours to destroy the economy, hurt Michigan families and put forward a plan with no su… https://t.co/Ad3rGmjQ31",2020-05-08 16:59:51,0,0,1258803814561447941,-0.8442
CIPE Asia Pacific,#COVID19 threatens #Myanmar’s economy as country looks to #EastAsian peers for needed #investments to help caution… https://t.co/whvl3NvlY9,2020-05-08 17:00:01,0,0,1258803855665455104,0.0258
Chicago Booth,Research suggests that banks lend closer to home when the economy constricts. If banks lend to small businesses dur… https://t.co/alv7FF8cgM,2020-05-08 17:00:01,0,0,1258803854696742916,0.0
Velshi on MSNBC,"We'll have experts including 
@SuzeOrmanShow
@kevinolearytv
@AdamMGrant
@StewLeonards
@weisul
@AyannaPressley discu… https://t.co/Z4SxqZ9hR1",2020-05-08 17:00:00,0,0,1258803853497155585,0.0
NerdWallet,"Mortgage rates are likely to fall even further as the U.S. deals with the coronavirus outbreak.
https://t.co/dBDZK03ayl",2020-05-08 17:00:00,0,0,1258803852356116482,0.0
Jim Cramer,@084MSCyt7Wpgb8K @HuXijin_GT Beef is crazy expensive here. Plus if you look at the recession in the 1970s caused by… https://t.co/kXOcExDs8m,2020-05-08 17:00:00,0,0,1258803851605561348,-0.6369
RU Zone Learning,"It looks like #startups could be the key to helping our economy recover after #COVID19, find out more on @BetaKit: https://t.co/VSw7vlxPxR",2020-05-08 17:00:00,0,0,1258803851408420871,0.5719
City of Rochester NY,"Dear Small Business Owners,
Mayor Warren wants to hear from you. How you've been impacted &amp; the support you need to… https://t.co/QelokjrXZk",2020-05-08 17:00:00,0,0,1258803851127332866,0.6486
Muslim Voices,"""Iraq, oil and the future of its youth: The plummeting oil price has devastated Iraq's economy, as coronavirus lock… https://t.co/V1cyQRq5y4",2020-05-08 17:00:00,0,0,1258803851085447170,-0.6124
Banff Town,"Banff &amp; Lake Louise Tourism, Parks Canada, the Town of Banff, and Banff &amp; Lake Louise Hospitality Association creat… https://t.co/58rjzL9bzA",2020-05-08 16:59:56,0,0,1258803834744266752,0.0
Tim,@beatingthebook @montanalottery I believe that’s the worst price you can get on Ferguson or Gaethje on any legal bo… https://t.co/GYetHqWmnx,2020-05-08 17:00:06,0,0,1258803877299785728,-0.5574
John Kneeland,@AStuttaford I think this particular dataset is more just a reflection of the byzantine crapulence of the way US he… https://t.co/MEdY5pAmVJ,2020-05-08 17:00:05,0,0,1258803875202531328,0.0
Clean Energy Canada,"The federal government will soon dedicate cash to electrified transportation, including e-buses and LRT. It has com… https://t.co/STLLllMvC9",2020-05-08 17:00:05,0,0,1258803873793245184,0.0
sashamac20,"The #COVID19 crisis has created a new gig economy — 500K+ mobilized to address medicine, medical equipment and more… https://t.co/tAQoY3iE8V",2020-05-08 17:00:04,0,0,1258803868189839360,-0.4767
Engine Ed,@RepAdams ALL employees are essential.  When the ppl of the 12th district realize how you've plotted with the democ… https://t.co/cnkTerXVR6,2020-05-08 17:00:03,0,0,1258803866889596930,0.0
Christy Pettey,Considering a free trial of an app or service? @Gartner_IT analyst John Santoro weighs in on the impact of #COVID19… https://t.co/zjdniXM4o0,2020-05-08 17:00:03,0,0,1258803864326877186,0.5106
Quality Carz & More,"Even though your car is estimated to get a certain fuel economy, you may get a different MPG than the rating. There… https://t.co/ni1UdNfe3R",2020-05-08 17:00:02,0,0,1258803860770115588,0.2732
Mark Shriver,I was on @mitchellreports yesterday with @lynette_fraga from @ChildCareAware to bring to light the strong support f… https://t.co/LRiZGmzU2f,2020-05-08 17:00:01,0,0,1258803857116680192,0.7184
